week_start_date,store_id,product_id,weekly_units_sold,target_next_week,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,year,month,quarter,week_of_year
2023-11-20,S005,P0003,941,1475.0,1,Snowy,Winter,1049.0,954.0,905.0,974.25,60.582588257688144,2023,11,4,47
2023-11-27,S005,P0003,1475,1108.0,1,Sunny,Autumn,941.0,1049.0,989.0,983.25,48.293374286754634,2023,11,4,48
2023-12-04,S005,P0003,1108,932.0,1,Cloudy,Autumn,1475.0,941.0,954.0,1104.75,251.48409492451123,2023,12,4,49
2023-12-11,S005,P0003,932,732.0,1,Cloudy,Autumn,1108.0,1475.0,1049.0,1143.25,231.72451316164324,2023,12,4,50
2023-12-18,S005,P0003,732,1338.0,1,Snowy,Autumn,932.0,1108.0,941.0,1114.0,253.9094326723617,2023,12,4,51
2022-01-31,S005,P0004,1311,855.0,1,Cloudy,Autumn,937.0,845.0,953.0,840.25,150.55314676220016,2022,1,1,5
2022-02-07,S005,P0004,855,1020.0,1,Cloudy,Autumn,1311.0,937.0,626.0,929.75,285.6867456965185,2022,2,1,6
2022-02-14,S005,P0004,1020,1383.0,1,Snowy,Summer,855.0,1311.0,845.0,987.0,219.89694556011287,2022,2,1,7
2022-02-21,S005,P0004,1383,995.0,1,Cloudy,Spring,1020.0,855.0,937.0,1030.75,198.60576527382224,2022,2,1,8
2022-02-28,S005,P0004,995,1254.0,1,Rainy,Summer,1383.0,1020.0,1311.0,1142.25,247.58483394586304,2022,2,1,9
2022-03-07,S005,P0004,1254,839.0,1,Snowy,Winter,995.0,1383.0,855.0,1063.25,225.1938054210208,2022,3,1,10
2022-03-14,S005,P0004,839,1177.0,1,Snowy,Summer,1254.0,995.0,1020.0,1163.0,187.39797224089853,2022,3,1,11
2022-03-21,S005,P0004,1177,1174.0,1,Sunny,Autumn,839.0,1254.0,1383.0,1117.75,246.09669508819886,2022,3,1,12
2022-03-28,S005,P0004,1174,1139.0,1,Sunny,Autumn,1177.0,839.0,995.0,1066.25,186.3998837624832,2022,3,1,13
2022-04-04,S005,P0004,1139,939.0,1,Rainy,Summer,1174.0,1177.0,1254.0,1111.0,185.07475966934888,2022,4,2,14
2022-04-11,S005,P0004,939,1003.0,1,Cloudy,Winter,1139.0,1174.0,839.0,1082.25,163.08152358048997,2022,4,2,15
2022-04-18,S005,P0004,1003,1482.0,1,Sunny,Autumn,939.0,1139.0,1177.0,1107.25,113.48531476216316,2022,4,2,16
2022-04-25,S005,P0004,1482,964.0,1,Sunny,Autumn,1003.0,939.0,1174.0,1063.75,111.16166905308343,2022,4,2,17
2022-05-02,S005,P0004,964,1159.0,1,Cloudy,Autumn,1482.0,1003.0,1139.0,1140.75,242.3033566970694,2022,5,2,18
2022-05-09,S005,P0004,1159,880.0,1,Sunny,Winter,964.0,1482.0,939.0,1097.0,258.0142114948979,2022,5,2,19
2022-05-16,S005,P0004,880,532.0,1,Rainy,Summer,1159.0,964.0,1003.0,1152.0,235.58013498595457,2022,5,2,20
2022-05-23,S005,P0004,532,782.0,1,Sunny,Autumn,880.0,1159.0,1482.0,1121.25,267.3915668079316,2022,5,2,21
2022-05-30,S005,P0004,782,894.0,1,Sunny,Winter,532.0,880.0,964.0,883.75,262.00811056148734,2022,5,2,22
2022-06-06,S005,P0004,894,968.0,1,Rainy,Winter,782.0,532.0,1159.0,838.25,259.2146793682807,2022,6,2,23
2022-06-13,S005,P0004,968,607.0,1,Snowy,Spring,894.0,782.0,880.0,772.0,167.5788371682631,2022,6,2,24
2022-06-20,S005,P0004,607,798.0,1,Sunny,Spring,968.0,894.0,532.0,794.0,190.66899765475048,2022,6,2,25
2022-06-27,S005,P0004,798,920.0,1,Cloudy,Spring,607.0,968.0,782.0,812.75,157.03794658192407,2022,6,2,26
2022-07-04,S005,P0004,920,1242.0,1,Rainy,Spring,798.0,607.0,894.0,816.75,156.1951236968275,2022,7,3,27
2022-07-11,S005,P0004,1242,712.0,1,Sunny,Autumn,920.0,798.0,968.0,823.25,160.95004400952254,2022,7,3,28
2022-07-18,S005,P0004,712,615.0,1,Cloudy,Winter,1242.0,920.0,607.0,891.75,266.67380198787293,2022,7,3,29
2022-07-25,S005,P0004,615,1052.0,1,Cloudy,Autumn,712.0,1242.0,798.0,918.0,232.2469949572378,2022,7,3,30
2022-08-01,S005,P0004,1052,874.0,1,Rainy,Winter,615.0,712.0,920.0,872.25,277.40028238389965,2022,8,3,31
2022-08-08,S005,P0004,874,922.0,1,Cloudy,Autumn,1052.0,615.0,1242.0,905.25,292.41907712505224,2022,8,3,32
2022-08-15,S005,P0004,922,1115.0,1,Snowy,Summer,874.0,1052.0,712.0,813.25,191.70006955311007,2022,8,3,33
2022-08-22,S005,P0004,1115,1012.0,1,Cloudy,Autumn,922.0,874.0,615.0,865.75,183.3000727404854,2022,8,3,34
2022-08-29,S005,P0004,1012,737.0,1,Sunny,Autumn,1115.0,922.0,1052.0,990.75,111.87306795352445,2022,8,3,35
2022-09-05,S005,P0004,737,1023.0,1,Cloudy,Spring,1012.0,1115.0,874.0,980.75,106.21793633845729,2022,9,3,36
2022-09-12,S005,P0004,1023,652.0,1,Rainy,Spring,737.0,1012.0,922.0,946.5,160.38807104437007,2022,9,3,37
2022-09-19,S005,P0004,652,998.0,1,Snowy,Winter,1023.0,737.0,1115.0,971.75,163.17143336585372,2022,9,3,38
2022-09-26,S005,P0004,998,1093.0,1,Cloudy,Spring,652.0,1023.0,1012.0,856.0,189.7384164228932,2022,9,3,39
2022-10-03,S005,P0004,1093,1103.0,1,Rainy,Spring,998.0,652.0,737.0,852.5,185.99372749280346,2022,10,4,40
2022-10-10,S005,P0004,1103,530.0,1,Cloudy,Autumn,1093.0,998.0,1023.0,941.5,197.14377156447839,2022,10,4,41
2022-10-17,S005,P0004,530,511.0,1,Cloudy,Autumn,1103.0,1093.0,652.0,961.5,211.68923764172305,2022,10,4,42
2022-10-24,S005,P0004,511,708.0,1,Snowy,Summer,530.0,1103.0,998.0,931.0,271.4884896270937,2022,10,4,43
2022-10-31,S005,P0004,708,558.0,1,Rainy,Spring,511.0,530.0,1093.0,809.25,333.5349806741924,2022,10,4,44
2022-11-07,S005,P0004,558,1127.0,1,Rainy,Autumn,708.0,511.0,1103.0,713.0,274.7228906856275,2022,11,4,45
2022-11-14,S005,P0004,1127,678.0,1,Cloudy,Autumn,558.0,708.0,530.0,576.75,89.60422237075231,2022,11,4,46
2022-11-21,S005,P0004,678,840.0,1,Sunny,Spring,1127.0,558.0,511.0,726.0,280.22253061926915,2022,11,4,47
2022-11-28,S005,P0004,840,568.0,1,Sunny,Winter,678.0,1127.0,708.0,767.75,248.1133813400651,2022,11,4,48
2022-12-05,S005,P0004,568,603.0,1,Sunny,Spring,840.0,678.0,558.0,800.75,246.28895630945485,2022,12,4,49
2022-12-12,S005,P0004,603,931.0,1,Cloudy,Summer,568.0,840.0,1127.0,803.25,243.03274813626913,2022,12,4,50
2022-12-19,S005,P0004,931,948.0,1,Rainy,Winter,603.0,568.0,678.0,672.25,120.88113996815453,2022,12,4,51
2022-12-26,S005,P0004,948,855.0,1,Cloudy,Autumn,931.0,603.0,840.0,735.5,177.71981694041295,2022,12,4,52
2023-01-02,S005,P0004,855,1094.0,1,Sunny,Winter,948.0,931.0,568.0,762.5,204.99837397729254,2023,1,1,1
2023-01-09,S005,P0004,1094,1040.0,1,Snowy,Winter,855.0,948.0,603.0,834.25,159.38083322658517,2023,1,1,2
2023-01-16,S005,P0004,1040,1013.0,1,Rainy,Winter,1094.0,855.0,931.0,957.0,99.88326519826641,2023,1,1,3
2023-01-23,S005,P0004,1013,1108.0,1,Cloudy,Autumn,1040.0,1094.0,948.0,984.25,105.15504426005387,2023,1,1,4
2023-01-30,S005,P0004,1108,730.0,1,Snowy,Autumn,1013.0,1040.0,855.0,1000.5,102.679111799823,2023,1,1,5
2023-02-06,S005,P0004,730,1399.0,1,Rainy,Autumn,1108.0,1013.0,1094.0,1063.75,44.768850778197915,2023,2,1,6
2023-02-13,S005,P0004,1399,595.0,1,Cloudy,Spring,730.0,1108.0,1040.0,972.75,166.69608073777226,2023,2,1,7
2023-02-20,S005,P0004,595,874.0,1,Cloudy,Autumn,1399.0,730.0,1013.0,1062.5,275.8677219248395,2023,2,1,8
2023-02-27,S005,P0004,874,894.0,1,Snowy,Winter,595.0,1399.0,1108.0,958.0,365.4832417498791,2023,2,1,9
2023-03-06,S005,P0004,894,970.0,1,Cloudy,Autumn,874.0,595.0,730.0,899.5,351.9474392576263,2023,3,1,10
2023-03-13,S005,P0004,970,561.0,1,Snowy,Winter,894.0,874.0,1399.0,940.5,334.75214711783485,2023,3,1,11
2023-03-20,S005,P0004,561,1088.0,1,Cloudy,Winter,970.0,894.0,595.0,833.25,164.12876042912328,2023,3,1,12
2023-03-27,S005,P0004,1088,635.0,1,Cloudy,Autumn,561.0,970.0,874.0,824.75,180.631069678873,2023,3,1,13
2023-04-03,S005,P0004,635,903.0,1,Cloudy,Winter,1088.0,561.0,894.0,878.25,226.05954230394082,2023,4,2,14
2023-04-10,S005,P0004,903,649.0,1,Rainy,Autumn,635.0,1088.0,970.0,813.5,255.2521629030148,2023,4,2,15
2023-04-17,S005,P0004,649,1861.0,1,Rainy,Autumn,903.0,635.0,561.0,796.75,243.48631036124777,2023,4,2,16
2023-04-24,S005,P0004,1861,869.0,1,Rainy,Summer,649.0,903.0,1088.0,818.75,217.69454900540623,2023,4,2,17
2023-05-01,S005,P0004,869,543.0,1,Snowy,Winter,1861.0,649.0,635.0,1012.0,579.2466371647463,2023,5,2,18
2023-05-08,S005,P0004,543,1460.0,1,Cloudy,Autumn,869.0,1861.0,903.0,1070.5,538.8911454706481,2023,5,2,19
2023-05-15,S005,P0004,1460,956.0,1,Snowy,Summer,543.0,869.0,649.0,980.5,602.4978561510964,2023,5,2,20
2023-05-22,S005,P0004,956,557.0,1,Cloudy,Spring,1460.0,543.0,1861.0,1183.25,590.0872110685566,2023,5,2,21
2023-05-29,S005,P0004,557,980.0,1,Sunny,Winter,956.0,1460.0,869.0,957.0,379.53919428696764,2023,5,2,22
2023-06-05,S005,P0004,980,1088.0,1,Snowy,Summer,557.0,956.0,543.0,879.0,432.07638213630764,2023,6,2,23
2023-06-12,S005,P0004,1088,1297.0,1,Cloudy,Autumn,980.0,557.0,1460.0,988.25,369.51894403399746,2023,6,2,24
2023-06-19,S005,P0004,1297,687.0,1,Rainy,Summer,1088.0,980.0,956.0,895.25,232.6934678928494,2023,6,2,25
2023-06-26,S005,P0004,687,1287.0,1,Rainy,Autumn,1297.0,1088.0,557.0,980.5,311.49157291971886,2023,6,2,26
2023-07-03,S005,P0004,1287,812.0,1,Rainy,Autumn,687.0,1297.0,980.0,1013.0,254.064296324114,2023,7,3,27
2023-07-10,S005,P0004,812,1314.0,1,Sunny,Spring,1287.0,687.0,1088.0,1089.75,285.2313388578948,2023,7,3,28
2023-07-17,S005,P0004,1314,1364.0,1,Rainy,Autumn,812.0,1287.0,1297.0,1020.75,317.3687392713202,2023,7,3,29
2023-07-24,S005,P0004,1364,1200.0,1,Sunny,Summer,1314.0,812.0,687.0,1025.0,322.3755573861029,2023,7,3,30
2023-07-31,S005,P0004,1200,292.0,1,Cloudy,Summer,1364.0,1314.0,1287.0,1194.25,256.82208497972647,2023,7,3,31
2023-08-07,S005,P0004,292,718.0,1,Snowy,Spring,1200.0,1364.0,812.0,1172.5,249.9406596241073,2023,8,3,32
2023-08-14,S005,P0004,718,786.0,1,Sunny,Spring,292.0,1200.0,1314.0,1042.5,505.018481510001,2023,8,3,33
2023-08-21,S005,P0004,786,845.0,1,Sunny,Spring,718.0,292.0,1364.0,893.5,485.7691495624925,2023,8,3,34
2023-08-28,S005,P0004,845,957.0,1,Rainy,Winter,786.0,718.0,1200.0,749.0,371.7436392641223,2023,8,3,35
2023-09-04,S005,P0004,957,1418.0,1,Snowy,Winter,845.0,786.0,292.0,660.25,250.92412531812718,2023,9,3,36
2023-09-11,S005,P0004,1418,905.0,1,Cloudy,Summer,957.0,845.0,718.0,826.5,101.29988483047347,2023,9,3,37
2023-09-18,S005,P0004,905,972.0,1,Rainy,Autumn,1418.0,957.0,786.0,1001.5,286.5804133804923,2023,9,3,38
2023-09-25,S005,P0004,972,554.0,1,Snowy,Spring,905.0,1418.0,845.0,1031.25,261.8630367195808,2023,9,3,39
2023-10-02,S005,P0004,554,762.0,1,Cloudy,Spring,972.0,905.0,957.0,1063.0,238.40162191842123,2023,10,4,40
2023-10-09,S005,P0004,762,1371.0,1,Cloudy,Spring,554.0,972.0,1418.0,962.25,354.8467979283461,2023,10,4,41
2023-10-16,S005,P0004,1371,1269.0,1,Snowy,Summer,762.0,554.0,905.0,798.25,184.89343777790995,2023,10,4,42
2023-10-23,S005,P0004,1269,1040.0,0,Sunny,Summer,1371.0,762.0,972.0,914.75,348.76675586988006,2023,10,4,43
2023-10-30,S005,P0004,1040,706.0,1,Cloudy,Winter,1269.0,1371.0,554.0,989.0,393.73341234901636,2023,10,4,44
2023-11-06,S005,P0004,706,1491.0,1,Cloudy,Autumn,1040.0,1269.0,762.0,1110.5,270.43483503424727,2023,11,4,45
2023-11-13,S005,P0004,1491,1375.0,1,Cloudy,Autumn,706.0,1040.0,1371.0,1096.5,294.83837380277896,2023,11,4,46
2023-11-20,S005,P0004,1375,563.0,1,Rainy,Summer,1491.0,706.0,1269.0,1126.5,335.39479224738596,2023,11,4,47
2023-11-27,S005,P0004,563,1122.0,1,Snowy,Autumn,1375.0,1491.0,1040.0,1153.0,354.0743801331398,2023,11,4,48
2023-12-04,S005,P0004,1122,1149.0,1,Snowy,Spring,563.0,1375.0,706.0,1033.75,467.1026832150156,2023,12,4,49
2023-12-11,S005,P0004,1149,983.0,1,Rainy,Autumn,1122.0,563.0,1491.0,1137.75,412.9805281931186,2023,12,4,50
2023-12-18,S005,P0004,983,846.0,1,Cloudy,Spring,1149.0,1122.0,1375.0,1052.25,345.3301560342902,2023,12,4,51
2022-01-31,S005,P0005,1167,570.0,1,Sunny,Autumn,1308.0,898.0,680.0,983.75,263.9524894117637,2022,1,1,5
2022-02-07,S005,P0005,570,834.0,1,Rainy,Winter,1167.0,1308.0,1049.0,1105.5,174.20007654035982,2022,2,1,6
2022-02-14,S005,P0005,834,725.0,1,Sunny,Winter,570.0,1167.0,898.0,985.75,325.18956010302753,2022,2,1,7
2022-02-21,S005,P0005,725,897.0,1,Cloudy,Autumn,834.0,570.0,1308.0,969.75,332.4398441823731,2022,2,1,8
2022-02-28,S005,P0005,897,932.0,1,Rainy,Autumn,725.0,834.0,1167.0,824.0,253.0256903952651,2022,2,1,9
2022-03-07,S005,P0005,932,818.0,1,Rainy,Winter,897.0,725.0,570.0,756.5,143.20265360670012,2022,3,1,10
2022-03-14,S005,P0005,818,637.0,1,Rainy,Summer,932.0,897.0,834.0,847.0,90.88087440894193,2022,3,1,11
2022-03-21,S005,P0005,637,667.0,1,Snowy,Spring,818.0,932.0,725.0,843.0,91.989129792604,2022,3,1,12
2022-03-28,S005,P0005,667,1308.0,1,Cloudy,Spring,637.0,818.0,897.0,821.0,131.60800380929427,2022,3,1,13
2022-04-04,S005,P0005,1308,878.0,1,Snowy,Winter,667.0,637.0,932.0,763.5,137.44938462333644,2022,4,2,14
2022-04-11,S005,P0005,878,686.0,1,Cloudy,Autumn,1308.0,667.0,818.0,857.5,310.60210344855557,2022,4,2,15
2022-04-18,S005,P0005,686,1044.0,1,Cloudy,Autumn,878.0,1308.0,637.0,872.5,309.5055196061408,2022,4,2,16
2022-04-25,S005,P0005,1044,697.0,1,Cloudy,Autumn,686.0,878.0,667.0,884.75,297.82699116545365,2022,4,2,17
2022-05-02,S005,P0005,697,539.0,1,Rainy,Spring,1044.0,686.0,1308.0,979.0,263.63864157845654,2022,5,2,18
2022-05-09,S005,P0005,539,689.0,1,Sunny,Autumn,697.0,1044.0,878.0,826.25,169.77313293530048,2022,5,2,19
2022-05-16,S005,P0005,689,910.0,1,Cloudy,Summer,539.0,697.0,686.0,741.5,214.1440325263985,2022,5,2,20
2022-05-23,S005,P0005,910,1232.0,1,Snowy,Summer,689.0,539.0,1044.0,742.25,213.88996392226358,2022,5,2,21
2022-05-30,S005,P0005,1232,1863.0,1,Cloudy,Summer,910.0,689.0,697.0,708.75,152.58303750199062,2022,5,2,22
2022-06-06,S005,P0005,1863,924.0,1,Sunny,Autumn,1232.0,910.0,539.0,842.5,301.0764022636124,2022,6,2,23
2022-06-13,S005,P0005,924,1244.0,1,Cloudy,Winter,1863.0,1232.0,689.0,1173.5,510.88322214246494,2022,6,2,24
2022-06-20,S005,P0005,1244,1029.0,1,Sunny,Summer,924.0,1863.0,910.0,1232.25,445.98533234476133,2022,6,2,25
2022-06-27,S005,P0005,1029,1193.0,1,Snowy,Autumn,1244.0,924.0,1232.0,1315.75,393.7481216886423,2022,6,2,26
2022-07-04,S005,P0005,1193,748.0,1,Cloudy,Spring,1029.0,1244.0,1863.0,1265.0,420.3260639075342,2022,7,3,27
2022-07-11,S005,P0005,748,777.0,1,Rainy,Summer,1193.0,1029.0,924.0,1097.5,147.62226570993244,2022,7,3,28
2022-07-18,S005,P0005,777,1380.0,1,Rainy,Summer,748.0,1193.0,1244.0,1053.5,223.3689026401554,2022,7,3,29
2022-07-25,S005,P0005,1380,1180.0,1,Sunny,Spring,777.0,748.0,1029.0,936.75,212.38388984729332,2022,7,3,30
2022-08-01,S005,P0005,1180,1459.0,1,Snowy,Autumn,1380.0,777.0,1193.0,1024.5,312.23975830548426,2022,8,3,31
2022-08-08,S005,P0005,1459,638.0,1,Rainy,Winter,1180.0,1380.0,748.0,1021.25,309.96061577776925,2022,8,3,32
2022-08-15,S005,P0005,638,595.0,1,Rainy,Autumn,1459.0,1180.0,777.0,1199.0,304.8529700254434,2022,8,3,33
2022-08-22,S005,P0005,595,473.0,1,Rainy,Summer,638.0,1459.0,1380.0,1164.25,369.9606961106372,2022,8,3,34
2022-08-29,S005,P0005,473,1281.0,1,Snowy,Spring,595.0,638.0,1180.0,968.0,421.92179370115565,2022,8,3,35
2022-09-05,S005,P0005,1281,1165.0,1,Snowy,Spring,473.0,595.0,1459.0,791.25,450.6191111496869,2022,9,3,36
2022-09-12,S005,P0005,1165,869.0,1,Rainy,Summer,1281.0,473.0,638.0,746.75,362.9585605364161,2022,9,3,37
2022-09-19,S005,P0005,869,1634.0,1,Cloudy,Autumn,1165.0,1281.0,595.0,878.5,403.6875854750394,2022,9,3,38
2022-09-26,S005,P0005,1634,645.0,1,Sunny,Summer,869.0,1165.0,473.0,947.0,360.48115993303617,2022,9,3,39
2022-10-03,S005,P0005,645,914.0,1,Cloudy,Spring,1634.0,869.0,1281.0,1237.25,316.3082620904285,2022,10,4,40
2022-10-10,S005,P0005,914,1366.0,1,Snowy,Autumn,645.0,1634.0,1165.0,1078.25,427.34636615591717,2022,10,4,41
2022-10-17,S005,P0005,1366,871.0,1,Rainy,Winter,914.0,645.0,869.0,1015.5,428.7878263197319,2022,10,4,42
2022-10-24,S005,P0005,871,1303.0,1,Cloudy,Autumn,1366.0,914.0,1634.0,1139.75,443.92670190772174,2022,10,4,43
2022-10-31,S005,P0005,1303,1009.0,1,Sunny,Autumn,871.0,1366.0,645.0,949.0,302.0011037507433,2022,10,4,44
2022-11-07,S005,P0005,1009,1533.0,1,Snowy,Summer,1303.0,871.0,914.0,1113.5,257.0816990763842,2022,11,4,45
2022-11-14,S005,P0005,1533,1313.0,1,Rainy,Winter,1009.0,1303.0,1366.0,1137.25,236.0344254552724,2022,11,4,46
2022-11-21,S005,P0005,1313,981.0,1,Snowy,Spring,1533.0,1009.0,871.0,1179.0,296.9040248969362,2022,11,4,47
2022-11-28,S005,P0005,981,846.0,1,Rainy,Summer,1313.0,1533.0,1303.0,1289.5,215.02480477067573,2022,11,4,48
2022-12-05,S005,P0005,846,997.0,1,Cloudy,Summer,981.0,1313.0,1009.0,1209.0,263.1704137373105,2022,12,4,49
2022-12-12,S005,P0005,997,1346.0,1,Rainy,Autumn,846.0,981.0,1533.0,1168.25,312.4647980173135,2022,12,4,50
2022-12-19,S005,P0005,1346,1609.0,1,Sunny,Spring,997.0,846.0,1313.0,1034.25,197.79008232635738,2022,12,4,51
2022-12-26,S005,P0005,1609,1242.0,1,Snowy,Winter,1346.0,997.0,981.0,1042.5,213.36744518943658,2022,12,4,52
2023-01-02,S005,P0005,1242,950.0,1,Rainy,Summer,1609.0,1346.0,846.0,1199.5,344.05474370609573,2023,1,1,1
2023-01-09,S005,P0005,950,828.0,1,Rainy,Spring,1242.0,1609.0,997.0,1298.5,253.48306978310646,2023,1,1,2
2023-01-16,S005,P0005,828,733.0,1,Cloudy,Autumn,950.0,1242.0,1346.0,1286.75,272.4938837234099,2023,1,1,3
2023-01-23,S005,P0005,733,773.0,1,Cloudy,Spring,828.0,950.0,1609.0,1157.25,347.6678251818353,2023,1,1,4
2023-01-30,S005,P0005,773,832.0,1,Snowy,Winter,733.0,828.0,1242.0,938.25,221.1219497622685,2023,1,1,5
2023-02-06,S005,P0005,832,1188.0,1,Sunny,Autumn,773.0,733.0,950.0,821.0,94.40692065027437,2023,2,1,6
2023-02-13,S005,P0005,1188,692.0,1,Snowy,Autumn,832.0,773.0,828.0,791.5,47.38846554455209,2023,2,1,7
2023-02-20,S005,P0005,692,883.0,1,Cloudy,Winter,1188.0,832.0,733.0,881.5,208.3402665513011,2023,2,1,8
2023-02-27,S005,P0005,883,649.0,1,Cloudy,Winter,692.0,1188.0,773.0,871.25,218.82622481473098,2023,2,1,9
2023-03-06,S005,P0005,649,1406.0,1,Snowy,Autumn,883.0,692.0,832.0,898.75,209.0572090760498,2023,3,1,10
2023-03-13,S005,P0005,1406,1071.0,1,Snowy,Winter,649.0,883.0,1188.0,853.0,245.39899483630163,2023,3,1,11
2023-03-20,S005,P0005,1071,1183.0,1,Rainy,Autumn,1406.0,649.0,692.0,907.5,347.5461600037236,2023,3,1,12
2023-03-27,S005,P0005,1183,1173.0,1,Rainy,Autumn,1071.0,1406.0,883.0,1002.25,319.76384515242995,2023,3,1,13
2023-04-03,S005,P0005,1173,586.0,1,Cloudy,Winter,1183.0,1071.0,649.0,1077.25,317.6458982368058,2023,4,2,14
2023-04-10,S005,P0005,586,1213.0,1,Rainy,Autumn,1173.0,1183.0,1406.0,1208.25,141.21231060593547,2023,4,2,15
2023-04-17,S005,P0005,1213,1141.0,1,Rainy,Autumn,586.0,1173.0,1071.0,1003.25,282.73235282389214,2023,4,2,16
2023-04-24,S005,P0005,1141,1238.0,1,Sunny,Summer,1213.0,586.0,1183.0,1038.75,302.31151152412394,2023,4,2,17
2023-05-01,S005,P0005,1238,994.0,1,Sunny,Autumn,1141.0,1213.0,1173.0,1028.25,296.3009449866816,2023,5,2,18
2023-05-08,S005,P0005,994,417.0,1,Cloudy,Winter,1238.0,1141.0,586.0,1044.5,308.42016795274674,2023,5,2,19
2023-05-15,S005,P0005,417,1600.0,1,Cloudy,Autumn,994.0,1238.0,1213.0,1146.5,109.66767983321482,2023,5,2,20
2023-05-22,S005,P0005,1600,900.0,1,Snowy,Autumn,417.0,994.0,1141.0,947.5,367.616194782911,2023,5,2,21
2023-05-29,S005,P0005,900,1191.0,1,Cloudy,Summer,1600.0,417.0,1238.0,1062.25,497.0140004734949,2023,5,2,22
2023-06-05,S005,P0005,1191,1173.0,1,Cloudy,Spring,900.0,1600.0,994.0,977.75,485.77935663563744,2023,6,2,23
2023-06-12,S005,P0005,1173,1030.0,1,Snowy,Autumn,1191.0,900.0,417.0,1027.0,497.81321798441684,2023,6,2,24
2023-06-19,S005,P0005,1030,741.0,1,Cloudy,Autumn,1173.0,1191.0,1600.0,1216.0,288.55155518555176,2023,6,2,25
2023-06-26,S005,P0005,741,779.0,0,Cloudy,Summer,1030.0,1173.0,900.0,1073.5,136.26077939011108,2023,6,2,26
2023-07-03,S005,P0005,779,973.0,1,Cloudy,Winter,741.0,1030.0,1191.0,1033.75,208.0342519875045,2023,7,3,27
2023-07-10,S005,P0005,973,957.0,1,Sunny,Autumn,779.0,741.0,1173.0,930.75,206.21085487109352,2023,7,3,28
2023-07-17,S005,P0005,957,1206.0,1,Rainy,Summer,973.0,779.0,1030.0,880.75,142.2073017347112,2023,7,3,29
2023-07-24,S005,P0005,1206,1292.0,1,Rainy,Summer,957.0,973.0,741.0,862.5,119.5477589361975,2023,7,3,30
2023-07-31,S005,P0005,1292,1322.0,1,Cloudy,Autumn,1206.0,957.0,779.0,978.75,175.16539802902625,2023,7,3,31
2023-08-07,S005,P0005,1322,488.0,1,Rainy,Summer,1292.0,1206.0,973.0,1107.0,167.81140207586373,2023,8,3,32
2023-08-14,S005,P0005,488,793.0,1,Rainy,Autumn,1322.0,1292.0,957.0,1194.25,165.6308646760436,2023,8,3,33
2023-08-21,S005,P0005,793,667.0,1,Cloudy,Winter,488.0,1322.0,1206.0,1077.0,395.73223270287264,2023,8,3,34
2023-08-28,S005,P0005,667,893.0,1,Rainy,Spring,793.0,488.0,1292.0,973.75,404.6334761237638,2023,8,3,35
2023-09-04,S005,P0005,893,1001.0,1,Cloudy,Spring,667.0,793.0,1322.0,817.5,358.85976834041156,2023,9,3,36
2023-09-11,S005,P0005,1001,690.0,1,Sunny,Autumn,893.0,667.0,488.0,710.25,174.6527507179141,2023,9,3,37
2023-09-18,S005,P0005,690,869.0,1,Snowy,Spring,1001.0,893.0,793.0,838.5,142.43009981508067,2023,9,3,38
2023-09-25,S005,P0005,869,854.0,1,Sunny,Spring,690.0,1001.0,667.0,812.75,161.4401333828338,2023,9,3,39
2023-10-02,S005,P0005,854,547.0,1,Sunny,Winter,869.0,690.0,893.0,863.25,128.98158783330473,2023,10,4,40
2023-10-09,S005,P0005,547,1433.0,1,Rainy,Autumn,854.0,869.0,1001.0,853.5,127.44802862343734,2023,10,4,41
2023-10-16,S005,P0005,1433,964.0,1,Cloudy,Spring,547.0,854.0,690.0,740.0,152.08111870533824,2023,10,4,42
2023-10-23,S005,P0005,964,1035.0,1,Sunny,Summer,1433.0,547.0,869.0,925.75,369.28884358994725,2023,10,4,43
2023-10-30,S005,P0005,1035,1146.0,1,Sunny,Spring,964.0,1433.0,854.0,949.5,367.4729014952448,2023,10,4,44
2023-11-06,S005,P0005,1146,804.0,1,Cloudy,Autumn,1035.0,964.0,547.0,994.75,362.90896470970125,2023,11,4,45
2023-11-13,S005,P0005,804,1376.0,1,Rainy,Autumn,1146.0,1035.0,1433.0,1144.5,206.40171187920703,2023,11,4,46
2023-11-20,S005,P0005,1376,959.0,1,Cloudy,Spring,804.0,1146.0,964.0,987.25,143.29776690514237,2023,11,4,47
2023-11-27,S005,P0005,959,686.0,1,Snowy,Summer,1376.0,804.0,1035.0,1090.25,237.87444167039155,2023,11,4,48
2023-12-04,S005,P0005,686,998.0,1,Sunny,Spring,959.0,1376.0,1146.0,1071.25,246.63248637057902,2023,12,4,49
2023-12-11,S005,P0005,998,855.0,1,Rainy,Spring,686.0,959.0,804.0,956.25,301.3374354440558,2023,12,4,50
2023-12-18,S005,P0005,855,1599.0,1,Sunny,Winter,998.0,686.0,1376.0,1004.75,283.7644269460154,2023,12,4,51
2022-01-31,S005,P0006,999,1119.0,1,Rainy,Winter,722.0,1117.0,914.0,844.75,217.43562265645554,2022,1,1,5
2022-02-07,S005,P0006,1119,775.0,1,Sunny,Winter,999.0,722.0,626.0,866.0,230.23611069219177,2022,2,1,6
2022-02-14,S005,P0006,775,698.0,1,Sunny,Spring,1119.0,999.0,1117.0,989.25,186.79110435635627,2022,2,1,7
