week_start_date,store_id,product_id,category,region,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,avg_competitor_pricing,avg_demand_forecast,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,days_in_week
2023-02-20,S005,P0012,Clothing,East,903,915,203.71428571428572,63.88428571428572,7.142857142857143,62.15,136.22285714285715,1,Cloudy,Winter,7
2023-02-27,S005,P0012,Electronics,South,685,602,283.85714285714283,42.05857142857143,10.714285714285714,41.94,106.80714285714285,1,Sunny,Spring,7
2023-03-06,S005,P0012,Electronics,West,1476,976,294.7142857142857,54.17857142857143,12.142857142857142,53.31142857142857,217.43714285714285,1,Sunny,Spring,7
2023-03-13,S005,P0012,Clothing,East,1132,891,291.57142857142856,51.364285714285714,9.285714285714286,53.27428571428572,162.82857142857145,1,Cloudy,Summer,7
2023-03-20,S005,P0012,Electronics,East,924,775,299.42857142857144,56.73857142857143,12.142857142857142,58.228571428571435,135.17857142857142,1,Cloudy,Winter,7
2023-03-27,S005,P0012,Clothing,South,1151,704,254.57142857142858,37.96,10.714285714285714,35.635714285714286,167.6242857142857,1,Snowy,Spring,7
2023-04-03,S005,P0012,Furniture,South,488,669,237.57142857142858,57.50714285714286,4.285714285714286,57.45428571428572,75.20285714285714,1,Snowy,Winter,7
2023-04-10,S005,P0012,Toys,West,1359,659,328.2857142857143,64.47142857142856,8.571428571428571,63.34428571428571,201.74142857142857,1,Sunny,Autumn,7
2023-04-17,S005,P0012,Furniture,North,720,805,212.0,59.51571428571429,10.0,60.62571428571429,104.87428571428572,1,Rainy,Autumn,7
2023-04-24,S005,P0012,Electronics,West,737,812,285.42857142857144,64.87428571428572,3.5714285714285716,65.08428571428571,117.12428571428572,1,Snowy,Summer,7
2023-05-01,S005,P0012,Furniture,North,1084,746,283.0,51.45142857142857,8.571428571428571,50.56857142857143,165.73285714285717,1,Sunny,Spring,7
2023-05-08,S005,P0012,Furniture,North,1208,1037,282.0,65.19285714285714,5.714285714285714,64.30285714285715,182.38428571428568,1,Rainy,Winter,7
2023-05-15,S005,P0012,Electronics,South,731,798,300.85714285714283,70.35571428571428,7.857142857142857,70.63142857142857,108.00571428571428,1,Cloudy,Spring,7
2023-05-22,S005,P0012,Electronics,East,825,917,267.14285714285717,45.75285714285714,10.0,44.44857142857143,125.76428571428572,1,Cloudy,Autumn,7
2023-05-29,S005,P0012,Clothing,South,711,570,200.71428571428572,65.49142857142857,9.285714285714286,66.14714285714285,102.43285714285715,1,Sunny,Summer,7
2023-06-05,S005,P0012,Furniture,South,1721,638,348.42857142857144,50.58,15.714285714285714,49.84428571428572,254.34,1,Rainy,Autumn,7
2023-06-12,S005,P0012,Clothing,West,881,1013,227.14285714285714,52.50142857142857,8.571428571428571,52.24714285714286,129.28285714285715,1,Cloudy,Spring,7
2023-06-19,S005,P0012,Groceries,South,1162,682,255.57142857142858,75.87571428571428,6.428571428571429,76.84,173.18142857142857,1,Snowy,Spring,7
2023-06-26,S005,P0012,Clothing,South,1108,1000,216.42857142857142,47.449999999999996,7.857142857142857,45.47714285714285,162.09857142857143,1,Rainy,Autumn,7
2023-07-03,S005,P0012,Groceries,North,1207,495,309.7142857142857,37.12714285714286,7.142857142857143,36.104285714285716,176.73,1,Cloudy,Spring,7
2023-07-10,S005,P0012,Clothing,East,684,898,297.14285714285717,51.77428571428571,8.571428571428571,51.17285714285715,103.83714285714287,1,Cloudy,Autumn,7
2023-07-17,S005,P0012,Furniture,East,1354,951,271.7142857142857,56.854285714285716,6.428571428571429,56.54,194.8242857142857,1,Rainy,Summer,7
2023-07-24,S005,P0012,Toys,East,784,797,264.14285714285717,48.19857142857143,9.285714285714286,48.050000000000004,124.89999999999999,1,Cloudy,Autumn,7
2023-07-31,S005,P0012,Toys,North,777,782,328.0,48.11857142857143,10.0,46.214285714285715,118.27142857142857,1,Snowy,Summer,7
2023-08-07,S005,P0012,Groceries,East,1074,853,354.14285714285717,48.541428571428575,8.571428571428571,48.16428571428571,155.45142857142855,1,Snowy,Winter,7
2023-08-14,S005,P0012,Clothing,East,1039,892,269.0,70.31857142857143,15.0,71.21428571428571,155.8742857142857,1,Cloudy,Summer,7
2023-08-21,S005,P0012,Clothing,South,901,838,318.14285714285717,48.25714285714286,10.714285714285714,48.36285714285714,136.22142857142856,1,Rainy,Summer,7
2023-08-28,S005,P0012,Furniture,West,1110,814,271.42857142857144,59.042857142857144,8.571428571428571,58.73428571428571,168.76,1,Cloudy,Autumn,7
2023-09-04,S005,P0012,Clothing,South,1073,850,305.57142857142856,51.17714285714286,10.714285714285714,49.61142857142857,163.47857142857143,1,Cloudy,Winter,7
2023-09-11,S005,P0012,Electronics,East,680,775,211.0,62.21857142857142,9.285714285714286,60.778571428571425,104.87142857142858,1,Sunny,Winter,7
2023-09-18,S005,P0012,Electronics,West,606,911,259.85714285714283,61.58,6.428571428571429,61.92142857142857,93.77142857142857,1,Sunny,Spring,7
2023-09-25,S005,P0012,Furniture,North,1055,850,267.2857142857143,53.31142857142857,11.428571428571429,52.792857142857144,156.51857142857145,1,Rainy,Spring,7
2023-10-02,S005,P0012,Clothing,North,1436,877,383.7142857142857,64.90714285714286,10.0,65.07428571428571,211.06857142857143,1,Rainy,Summer,7
2023-10-09,S005,P0012,Clothing,West,535,1009,236.85714285714286,55.548571428571435,13.571428571428571,54.075714285714284,84.17857142857143,0,Rainy,Spring,7
2023-10-16,S005,P0012,Clothing,South,469,684,230.28571428571428,53.72714285714285,9.285714285714286,53.99714285714286,74.26285714285714,1,Cloudy,Winter,7
2023-10-23,S005,P0012,Clothing,West,1414,763,376.42857142857144,56.46857142857143,8.571428571428571,55.69285714285714,212.10714285714286,1,Rainy,Autumn,7
2023-10-30,S005,P0012,Clothing,North,529,860,270.42857142857144,70.49142857142857,7.142857142857143,71.39,81.93571428571428,1,Cloudy,Autumn,7
2023-11-06,S005,P0012,Groceries,South,845,845,236.85714285714286,67.63428571428571,10.714285714285714,66.57571428571428,127.77142857142857,1,Cloudy,Winter,7
2023-11-13,S005,P0012,Clothing,East,1029,689,284.14285714285717,58.56142857142857,9.285714285714286,58.15714285714285,154.74285714285716,1,Cloudy,Winter,7
2023-11-20,S005,P0012,Clothing,East,863,898,303.57142857142856,46.220000000000006,11.428571428571429,46.94714285714286,129.40857142857143,1,Sunny,Summer,7
2023-11-27,S005,P0012,Clothing,East,1552,767,378.42857142857144,64.25571428571429,13.571428571428571,65.66428571428573,223.94,1,Cloudy,Autumn,7
2023-12-04,S005,P0012,Toys,North,531,910,248.71428571428572,64.58142857142857,7.857142857142857,65.5957142857143,80.47142857142856,1,Cloudy,Autumn,7
2023-12-11,S005,P0012,Groceries,South,1686,735,389.57142857142856,69.92999999999999,10.0,68.60285714285715,242.47,1,Rainy,Autumn,7
2023-12-18,S005,P0012,Clothing,East,698,656,216.28571428571428,70.42714285714285,12.857142857142858,69.17428571428572,103.54571428571428,1,Cloudy,Autumn,7
2023-12-25,S005,P0012,Clothing,North,507,611,142.14285714285714,48.71142857142858,9.285714285714286,50.028571428571425,77.47142857142856,1,Rainy,Summer,7
2022-01-03,S005,P0013,Groceries,North,1012,807,216.0,53.86571428571428,9.285714285714286,52.39857142857142,148.8557142857143,1,Sunny,Autumn,7
2022-01-10,S005,P0013,Groceries,East,855,533,292.7142857142857,47.994285714285716,12.142857142857142,47.39142857142857,125.48571428571428,1,Snowy,Autumn,7
2022-01-17,S005,P0013,Furniture,East,765,592,311.42857142857144,52.65,10.714285714285714,53.494285714285716,111.11285714285714,1,Sunny,Autumn,7
2022-01-24,S005,P0013,Groceries,East,1121,703,350.0,41.59142857142857,14.285714285714286,41.48571428571428,173.76000000000002,1,Rainy,Spring,7
2022-01-31,S005,P0013,Clothing,East,679,743,272.57142857142856,61.47714285714286,9.285714285714286,62.23142857142857,106.03428571428572,1,Snowy,Spring,7
2022-02-07,S005,P0013,Clothing,South,824,649,278.57142857142856,56.51142857142857,13.571428571428571,55.511428571428574,125.15285714285713,1,Cloudy,Spring,7
2022-02-14,S005,P0013,Furniture,West,747,798,223.0,60.888571428571424,10.714285714285714,63.11714285714286,110.77,1,Snowy,Autumn,7
2022-02-21,S005,P0013,Clothing,East,866,836,201.85714285714286,59.68857142857143,7.142857142857143,59.15857142857143,126.4742857142857,1,Sunny,Winter,7
2022-02-28,S005,P0013,Groceries,North,828,868,339.2857142857143,53.43571428571429,14.285714285714286,53.01,122.85285714285715,1,Cloudy,Summer,7
2022-03-07,S005,P0013,Electronics,East,858,661,312.2857142857143,68.15714285714286,10.714285714285714,68.3457142857143,123.04285714285716,1,Cloudy,Autumn,7
2022-03-14,S005,P0013,Groceries,West,1530,813,309.0,52.48142857142857,14.285714285714286,53.05142857142857,224.23714285714283,1,Cloudy,Winter,7
2022-03-21,S005,P0013,Clothing,East,1401,744,343.0,55.07714285714286,11.428571428571429,55.90857142857143,206.96428571428572,1,Rainy,Autumn,7
2022-03-28,S005,P0013,Toys,South,1022,914,311.2857142857143,46.78142857142858,10.714285714285714,46.529999999999994,152.33714285714285,1,Cloudy,Autumn,7
2022-04-04,S005,P0013,Electronics,North,1229,911,300.2857142857143,52.14,10.0,52.80571428571428,185.11142857142858,1,Rainy,Summer,7
2022-04-11,S005,P0013,Electronics,North,1124,1107,214.28571428571428,62.78285714285714,7.142857142857143,63.24571428571429,171.47285714285712,1,Rainy,Autumn,7
2022-04-18,S005,P0013,Toys,North,1288,707,309.7142857142857,57.040000000000006,5.714285714285714,56.488571428571426,187.85857142857142,1,Sunny,Autumn,7
2022-04-25,S005,P0013,Clothing,East,686,776,187.14285714285714,51.37428571428571,13.571428571428571,51.17857142857143,101.91714285714285,1,Cloudy,Autumn,7
2022-05-02,S005,P0013,Electronics,East,573,637,204.57142857142858,60.55142857142857,11.428571428571429,60.77571428571429,86.08142857142856,1,Snowy,Winter,7
2022-05-09,S005,P0013,Electronics,East,1132,648,276.57142857142856,52.94285714285714,10.714285714285714,53.792857142857144,166.17285714285714,1,Snowy,Spring,7
2022-05-16,S005,P0013,Groceries,North,1059,956,326.42857142857144,46.660000000000004,11.428571428571429,45.14142857142857,156.57857142857142,1,Snowy,Winter,7
2022-05-23,S005,P0013,Groceries,West,935,780,315.2857142857143,55.28285714285715,10.0,55.464285714285715,138.60999999999999,1,Snowy,Spring,7
2022-05-30,S005,P0013,Clothing,East,1251,1059,316.57142857142856,47.06857142857143,12.142857142857142,45.199999999999996,185.44142857142856,1,Rainy,Autumn,7
2022-06-06,S005,P0013,Clothing,South,379,902,250.57142857142858,47.38428571428572,9.285714285714286,49.01714285714286,63.98285714285714,1,Sunny,Autumn,7
2022-06-13,S005,P0013,Groceries,East,1153,697,248.0,65.77285714285713,15.0,65.83571428571429,167.8042857142857,1,Snowy,Spring,7
2022-06-20,S005,P0013,Electronics,North,1261,780,287.0,59.972857142857144,5.714285714285714,58.40428571428571,181.3957142857143,1,Rainy,Spring,7
2022-06-27,S005,P0013,Clothing,East,959,636,234.28571428571428,58.89,12.857142857142858,58.94285714285714,138.97714285714284,1,Cloudy,Autumn,7
2022-07-04,S005,P0013,Electronics,East,1083,735,316.14285714285717,53.137142857142855,9.285714285714286,54.01,157.71142857142857,1,Rainy,Autumn,7
2022-07-11,S005,P0013,Electronics,West,996,745,274.14285714285717,76.56857142857143,11.428571428571429,77.0957142857143,148.99285714285716,1,Cloudy,Spring,7
2022-07-18,S005,P0013,Electronics,North,1409,742,346.14285714285717,28.965714285714284,12.857142857142858,29.64428571428571,207.17428571428573,1,Sunny,Spring,7
2022-07-25,S005,P0013,Furniture,East,1250,704,344.42857142857144,40.652857142857144,7.142857142857143,41.25285714285714,180.1757142857143,1,Rainy,Spring,7
2022-08-01,S005,P0013,Furniture,West,1282,912,319.57142857142856,59.62,11.428571428571429,58.69571428571429,189.51,1,Sunny,Spring,7
2022-08-08,S005,P0013,Clothing,North,1311,696,323.7142857142857,60.54571428571428,12.857142857142858,60.98571428571428,193.10285714285715,1,Sunny,Autumn,7
2022-08-15,S005,P0013,Furniture,West,1217,833,282.85714285714283,53.07,12.142857142857142,53.652857142857144,178.40857142857143,1,Rainy,Summer,7
2022-08-22,S005,P0013,Furniture,North,815,860,292.14285714285717,63.65428571428571,7.857142857142857,64.12142857142858,121.51428571428572,1,Snowy,Summer,7
2022-08-29,S005,P0013,Furniture,North,1048,649,324.42857142857144,69.21428571428571,7.857142857142857,69.77285714285713,152.66571428571427,1,Cloudy,Autumn,7
2022-09-05,S005,P0013,Furniture,South,1115,805,264.85714285714283,37.05571428571428,7.857142857142857,36.92857142857143,161.73857142857145,1,Cloudy,Winter,7
2022-09-12,S005,P0013,Electronics,West,993,393,298.85714285714283,59.22428571428571,5.0,59.01428571428572,150.97,1,Rainy,Autumn,7
2022-09-19,S005,P0013,Clothing,South,750,785,300.0,58.940000000000005,7.142857142857143,58.58,116.77428571428571,1,Rainy,Spring,7
2022-09-26,S005,P0013,Clothing,East,722,693,284.7142857142857,48.39714285714285,10.714285714285714,47.902857142857144,110.24142857142856,1,Cloudy,Spring,7
2022-10-03,S005,P0013,Toys,South,797,729,253.57142857142858,59.15857142857143,11.428571428571429,61.957142857142856,116.7957142857143,1,Cloudy,Autumn,7
2022-10-10,S005,P0013,Clothing,South,1101,663,354.42857142857144,49.25714285714286,10.714285714285714,48.74571428571429,169.65714285714284,1,Cloudy,Summer,7
2022-10-17,S005,P0013,Electronics,East,656,544,254.42857142857142,58.90714285714286,10.0,61.33714285714286,105.74142857142859,1,Snowy,Autumn,7
2022-10-24,S005,P0013,Groceries,South,553,1003,323.7142857142857,70.23285714285714,5.714285714285714,69.27142857142857,79.98857142857142,1,Sunny,Autumn,7
2022-10-31,S005,P0013,Electronics,North,729,760,256.57142857142856,34.997142857142855,7.857142857142857,36.005714285714284,105.5457142857143,1,Snowy,Autumn,7
2022-11-07,S005,P0013,Clothing,South,699,697,285.7142857142857,42.17142857142857,10.714285714285714,41.49428571428571,102.3057142857143,1,Cloudy,Spring,7
2022-11-14,S005,P0013,Clothing,West,1066,686,259.57142857142856,67.36857142857143,10.0,67.20428571428572,152.29142857142855,1,Sunny,Winter,7
2022-11-21,S005,P0013,Clothing,East,1047,612,287.2857142857143,48.16285714285714,4.285714285714286,49.951428571428565,156.49142857142857,1,Snowy,Summer,7
2022-11-28,S005,P0013,Electronics,East,805,697,273.57142857142856,61.30285714285714,5.714285714285714,61.59428571428571,117.15142857142858,1,Sunny,Winter,7
2022-12-05,S005,P0013,Toys,North,1054,874,257.85714285714283,65.70571428571428,8.571428571428571,66.36142857142856,156.8642857142857,1,Rainy,Summer,7
2022-12-12,S005,P0013,Furniture,West,1608,788,345.57142857142856,54.31428571428571,8.571428571428571,55.57142857142857,233.62285714285713,1,Snowy,Winter,7
2022-12-19,S005,P0013,Furniture,South,729,930,241.71428571428572,49.54857142857143,11.428571428571429,50.33,114.25,1,Cloudy,Winter,7
2022-12-26,S005,P0013,Clothing,West,983,877,334.0,49.541428571428575,10.714285714285714,47.19857142857143,142.95714285714286,1,Rainy,Autumn,7
2023-01-02,S005,P0013,Electronics,East,914,602,259.14285714285717,33.44285714285714,7.142857142857143,34.18714285714286,132.22714285714287,1,Cloudy,Autumn,7
2023-01-09,S005,P0013,Furniture,East,557,724,277.7142857142857,49.11571428571428,6.428571428571429,47.99142857142857,84.55428571428571,1,Snowy,Autumn,7
2023-01-16,S005,P0013,Clothing,South,990,705,253.0,59.16714285714285,11.428571428571429,60.77285714285714,150.84,1,Rainy,Spring,7
2023-01-23,S005,P0013,Furniture,South,1505,761,300.2857142857143,44.71714285714285,9.285714285714286,46.00428571428572,219.31857142857143,1,Sunny,Summer,7
2023-01-30,S005,P0013,Furniture,West,939,894,259.0,52.385714285714286,10.714285714285714,49.93142857142857,136.77142857142857,1,Cloudy,Autumn,7
2023-02-06,S005,P0013,Clothing,East,1381,673,344.57142857142856,55.74571428571428,13.571428571428571,56.25857142857143,204.6442857142857,1,Snowy,Summer,7
2023-02-13,S005,P0013,Groceries,West,1473,678,354.0,37.46857142857142,7.857142857142857,37.222857142857144,216.34714285714287,1,Cloudy,Autumn,7
2023-02-20,S005,P0013,Clothing,West,1416,1100,339.2857142857143,40.81142857142857,9.285714285714286,39.87571428571429,207.66714285714286,1,Sunny,Autumn,7
2023-02-27,S005,P0013,Electronics,West,813,894,294.2857142857143,48.20428571428572,9.285714285714286,49.15,121.14428571428572,1,Cloudy,Autumn,7
2023-03-06,S005,P0013,Toys,North,831,911,254.0,65.08857142857143,9.285714285714286,65.22285714285714,123.15714285714286,1,Cloudy,Autumn,7
2023-03-13,S005,P0013,Furniture,South,1145,652,273.42857142857144,54.207142857142856,10.714285714285714,53.17428571428571,172.2757142857143,1,Cloudy,Summer,7
2023-03-20,S005,P0013,Groceries,North,1019,735,305.2857142857143,68.57428571428571,10.0,67.4042857142857,149.96142857142857,1,Cloudy,Spring,7
2023-03-27,S005,P0013,Furniture,East,1053,609,276.42857142857144,63.68714285714286,12.857142857142858,64.67428571428572,156.5142857142857,1,Snowy,Spring,7
2023-04-03,S005,P0013,Groceries,West,1156,911,338.0,58.107142857142854,12.857142857142858,58.46857142857143,168.06571428571428,1,Rainy,Spring,7
2023-04-10,S005,P0013,Electronics,East,614,910,307.57142857142856,60.14,12.142857142857142,60.77571428571428,88.12571428571428,1,Snowy,Summer,7
2023-04-17,S005,P0013,Groceries,North,290,777,194.0,70.61428571428571,3.5714285714285716,68.41428571428571,47.451428571428565,1,Cloudy,Summer,7
2023-04-24,S005,P0013,Groceries,East,896,1077,242.71428571428572,51.870000000000005,7.857142857142857,51.511428571428574,131.78857142857143,1,Sunny,Autumn,7
2023-05-01,S005,P0013,Toys,East,692,932,264.2857142857143,47.07714285714285,6.428571428571429,46.90857142857143,106.01714285714286,1,Rainy,Winter,7
2023-05-08,S005,P0013,Clothing,East,1129,1079,237.85714285714286,61.99142857142857,6.428571428571429,61.07142857142857,163.73285714285717,1,Rainy,Summer,7
2023-05-15,S005,P0013,Groceries,South,1145,725,280.57142857142856,72.36714285714285,10.0,71.54428571428572,172.28571428571428,1,Rainy,Spring,7
2023-05-22,S005,P0013,Groceries,South,917,915,324.57142857142856,68.73285714285714,9.285714285714286,69.17857142857143,130.5557142857143,1,Snowy,Summer,7
2023-05-29,S005,P0013,Furniture,West,301,915,149.0,51.43,9.285714285714286,52.64857142857142,49.34428571428571,1,Cloudy,Spring,7
2023-06-05,S005,P0013,Electronics,East,701,589,250.0,60.27285714285714,5.0,60.80857142857143,102.61428571428571,1,Sunny,Spring,7
2023-06-12,S005,P0013,Toys,North,757,928,260.7142857142857,51.36,13.571428571428571,52.80857142857143,110.26857142857143,1,Rainy,Autumn,7
2023-06-19,S005,P0013,Electronics,North,504,882,280.42857142857144,39.980000000000004,12.857142857142858,40.42,75.61285714285714,1,Cloudy,Spring,7
2023-06-26,S005,P0013,Electronics,South,1462,703,310.85714285714283,53.287142857142854,12.142857142857142,52.381428571428565,212.86142857142858,1,Cloudy,Winter,7
2023-07-03,S005,P0013,Toys,East,455,641,143.28571428571428,66.12714285714286,5.0,68.61999999999999,74.41714285714286,1,Cloudy,Autumn,7
2023-07-10,S005,P0013,Groceries,East,971,862,251.85714285714286,47.06857142857143,9.285714285714286,46.31428571428571,143.3857142857143,1,Cloudy,Autumn,7
2023-07-17,S005,P0013,Clothing,West,1000,870,249.28571428571428,58.395714285714284,5.714285714285714,58.86571428571428,149.75428571428571,1,Cloudy,Autumn,7
2023-07-24,S005,P0013,Toys,West,1117,690,316.85714285714283,58.00714285714286,5.0,57.410000000000004,161.53571428571428,1,Cloudy,Winter,7
2023-07-31,S005,P0013,Clothing,East,1178,806,254.42857142857142,65.94142857142857,8.571428571428571,67.57428571428571,178.07571428571427,1,Rainy,Winter,7
2023-08-07,S005,P0013,Furniture,East,733,654,221.28571428571428,38.60285714285715,8.571428571428571,38.431428571428576,112.37714285714286,1,Cloudy,Spring,7
2023-08-14,S005,P0013,Electronics,East,836,973,375.42857142857144,70.98428571428572,8.571428571428571,72.14714285714285,122.56285714285715,1,Snowy,Summer,7
2023-08-21,S005,P0013,Electronics,East,684,735,215.0,67.58,13.571428571428571,66.90142857142857,106.53142857142858,1,Rainy,Winter,7
2023-08-28,S005,P0013,Toys,East,1127,943,274.7142857142857,62.379999999999995,10.714285714285714,63.12714285714286,168.05714285714288,1,Cloudy,Autumn,7
2023-09-04,S005,P0013,Toys,South,960,977,248.57142857142858,70.98857142857143,11.428571428571429,73.21571428571428,143.72714285714287,1,Sunny,Autumn,7
2023-09-11,S005,P0013,Toys,North,1037,918,319.0,62.06,5.714285714285714,62.48142857142857,155.72714285714284,1,Cloudy,Autumn,7
2023-09-18,S005,P0013,Furniture,South,980,683,320.85714285714283,59.36428571428571,11.428571428571429,59.30285714285714,141.12142857142857,1,Rainy,Spring,7
2023-09-25,S005,P0013,Electronics,East,1113,555,291.7142857142857,73.60714285714286,8.571428571428571,73.78285714285714,167.51142857142855,1,Snowy,Spring,7
2023-10-02,S005,P0013,Toys,East,762,633,282.42857142857144,40.135714285714286,12.142857142857142,41.035714285714285,115.02428571428572,1,Rainy,Winter,7
2023-10-09,S005,P0013,Clothing,South,451,594,259.42857142857144,45.29571428571428,12.142857142857142,43.92285714285714,73.25714285714285,1,Cloudy,Summer,7
2023-10-16,S005,P0013,Groceries,North,781,761,283.57142857142856,50.527142857142856,6.428571428571429,53.292857142857144,118.01285714285714,1,Cloudy,Summer,7
2023-10-23,S005,P0013,Electronics,East,501,1084,298.0,49.855714285714285,13.571428571428571,50.67285714285714,71.83571428571429,1,Sunny,Autumn,7
2023-10-30,S005,P0013,Clothing,East,1324,544,287.14285714285717,41.042857142857144,10.0,41.74,191.22285714285712,1,Rainy,Autumn,7
2023-11-06,S005,P0013,Electronics,East,827,884,307.7142857142857,43.95428571428572,12.142857142857142,42.41142857142857,118.89428571428572,1,Cloudy,Summer,7
2023-11-13,S005,P0013,Furniture,South,720,524,235.85714285714286,59.465714285714284,14.285714285714286,58.08142857142857,105.38714285714285,1,Snowy,Autumn,7
2023-11-20,S005,P0013,Electronics,North,1311,528,394.0,73.74857142857142,7.142857142857143,74.43714285714285,188.55857142857144,1,Cloudy,Summer,7
2023-11-27,S005,P0013,Toys,East,1459,863,295.42857142857144,43.12714285714286,11.428571428571429,43.81,220.42857142857142,1,Sunny,Autumn,7
2023-12-04,S005,P0013,Furniture,East,808,747,236.57142857142858,51.027142857142856,12.857142857142858,50.49285714285714,121.55428571428571,1,Cloudy,Winter,7
2023-12-11,S005,P0013,Clothing,East,1529,803,362.14285714285717,43.08,15.714285714285714,42.901428571428575,231.68142857142857,1,Cloudy,Summer,7
2023-12-18,S005,P0013,Electronics,East,1088,778,300.2857142857143,55.75142857142857,7.142857142857143,56.042857142857144,162.96142857142857,1,Cloudy,Winter,7
2023-12-25,S005,P0013,Furniture,North,1382,709,284.14285714285717,60.410000000000004,10.0,62.06714285714286,203.23857142857142,1,Cloudy,Spring,7
2022-01-03,S005,P0014,Toys,West,1247,911,311.42857142857144,58.987142857142864,8.571428571428571,58.17857142857143,180.62142857142857,1,Snowy,Summer,7
2022-01-10,S005,P0014,Clothing,West,777,636,194.85714285714286,50.527142857142856,10.0,51.78285714285715,108.3442857142857,1,Sunny,Autumn,7
2022-01-17,S005,P0014,Electronics,North,948,965,225.57142857142858,53.598571428571425,12.142857142857142,52.09285714285714,141.69571428571427,1,Rainy,Winter,7
2022-01-24,S005,P0014,Clothing,South,1024,924,233.42857142857142,60.160000000000004,11.428571428571429,59.472857142857144,151.48142857142855,1,Cloudy,Summer,7
2022-01-31,S005,P0014,Toys,North,1238,640,293.7142857142857,43.424285714285716,12.142857142857142,44.51428571428572,182.97857142857143,1,Cloudy,Summer,7
2022-02-07,S005,P0014,Clothing,East,1448,817,295.85714285714283,71.56571428571428,10.0,71.79428571428572,213.78142857142856,1,Cloudy,Autumn,7
2022-02-14,S005,P0014,Groceries,East,1013,662,257.14285714285717,59.00428571428571,7.142857142857143,59.04285714285714,151.45285714285714,1,Cloudy,Spring,7
2022-02-21,S005,P0014,Clothing,South,493,776,229.85714285714286,55.04714285714285,10.714285714285714,53.70142857142857,74.57000000000001,1,Snowy,Winter,7
2022-02-28,S005,P0014,Toys,West,1302,778,281.42857142857144,58.64142857142857,13.571428571428571,58.790000000000006,191.42142857142858,1,Sunny,Autumn,7
2022-03-07,S005,P0014,Electronics,North,625,773,196.85714285714286,52.885714285714286,10.0,52.81142857142857,96.72857142857143,1,Rainy,Autumn,7
2022-03-14,S005,P0014,Clothing,South,1324,840,257.57142857142856,73.37714285714286,11.428571428571429,72.27857142857142,198.5514285714286,1,Snowy,Spring,7
2022-03-21,S005,P0014,Groceries,South,870,1041,211.28571428571428,53.30428571428571,11.428571428571429,54.16857142857143,132.58428571428573,1,Cloudy,Autumn,7
2022-03-28,S005,P0014,Electronics,West,1086,673,256.14285714285717,48.33142857142857,10.714285714285714,48.901428571428575,162.1942857142857,1,Rainy,Spring,7
2022-04-04,S005,P0014,Clothing,East,954,582,235.71428571428572,66.86857142857143,14.285714285714286,66.63857142857144,138.77142857142857,1,Snowy,Spring,7
2022-04-11,S005,P0014,Clothing,North,1277,804,404.57142857142856,45.92,13.571428571428571,45.76428571428572,187.45428571428573,1,Snowy,Summer,7
2022-04-18,S005,P0014,Clothing,North,987,831,300.7142857142857,55.90285714285715,12.857142857142858,53.47714285714285,148.56571428571428,1,Rainy,Winter,7
2022-04-25,S005,P0014,Clothing,South,1105,783,314.0,46.99714285714286,7.857142857142857,45.09285714285714,158.0257142857143,1,Sunny,Spring,7
2022-05-02,S005,P0014,Toys,East,677,609,217.42857142857142,56.715714285714284,8.571428571428571,56.15714285714286,101.16714285714286,1,Rainy,Spring,7
2022-05-09,S005,P0014,Groceries,North,1033,533,252.28571428571428,50.972857142857144,8.571428571428571,52.07285714285714,149.86999999999998,1,Cloudy,Autumn,7
2022-05-16,S005,P0014,Electronics,North,1110,800,316.7142857142857,59.30285714285714,10.714285714285714,60.56142857142857,162.72285714285712,1,Rainy,Spring,7
2022-05-23,S005,P0014,Electronics,West,709,872,177.85714285714286,67.61999999999999,8.571428571428571,67.06714285714285,100.40857142857143,1,Rainy,Autumn,7
2022-05-30,S005,P0014,Clothing,North,937,636,266.7142857142857,52.709999999999994,7.857142857142857,52.84428571428571,142.36285714285714,1,Rainy,Autumn,7
2022-06-06,S005,P0014,Clothing,North,730,743,278.2857142857143,52.67,6.428571428571429,52.142857142857146,111.75857142857141,1,Rainy,Winter,7
2022-06-13,S005,P0014,Clothing,West,1159,882,375.57142857142856,55.91571428571429,8.571428571428571,55.73285714285714,169.45714285714286,1,Sunny,Winter,7
2022-06-20,S005,P0014,Electronics,South,464,501,195.42857142857142,59.86857142857143,7.857142857142857,59.33428571428571,69.92999999999999,1,Snowy,Spring,7
2022-06-27,S005,P0014,Electronics,East,536,758,200.71428571428572,54.40714285714286,11.428571428571429,54.607142857142854,79.82142857142857,1,Sunny,Winter,7
2022-07-04,S005,P0014,Furniture,North,910,692,308.0,68.82857142857142,8.571428571428571,67.78571428571429,130.48857142857145,1,Sunny,Autumn,7
2022-07-11,S005,P0014,Clothing,East,1062,777,290.14285714285717,70.94857142857143,10.0,72.1,154.94428571428574,1,Rainy,Summer,7
2022-07-18,S005,P0014,Clothing,East,981,592,283.7142857142857,48.89142857142857,5.714285714285714,48.95142857142857,151.04285714285714,1,Cloudy,Autumn,7
2022-07-25,S005,P0014,Electronics,East,1419,786,308.0,58.142857142857146,7.857142857142857,57.451428571428565,207.53,1,Cloudy,Spring,7
2022-08-01,S005,P0014,Clothing,East,976,957,257.0,71.73285714285714,10.714285714285714,69.77571428571429,144.5442857142857,1,Sunny,Spring,7
